PCTIME	PHB	RECORD	DEM0	DEM1	DEM2	DEM3	PWR0	PWR1	PWR2	PWR3	RF POWER	FREQUENCY
150623	0	0	7	18	9	34	-68553	-72928	-63539	-53662	-40	45.300000
150623	0	0	21	32	14	27	-68584	-72965	-63568	-53684	-40	45.300000
150623	0	0	28	22	8	17	-68679	-73063	-63675	-53749	-40	45.300000
150623	0	0	11	18	-5	16	-68593	-72991	-63584	-53708	-40	45.400000
150623	0	0	6	12	-2	30	-68620	-73020	-63598	-53711	-40	45.400000
150623	0	0	-5	11	-9	27	-68648	-73040	-63627	-53731	-40	45.400000
150623	0	0	-4	15	-11	22	-68639	-73053	-63631	-53722	-40	45.400000
150623	0	0	-9	2	-10	11	-68653	-73016	-63628	-53716	-40	45.400000
150623	0	0	13	17	13	30	-68614	-72968	-63603	-53703	-40	45.400000
150623	0	0	34	43	11	33	-68538	-72923	-63551	-53657	-40	45.400000
150623	0	0	34	46	19	35	-68582	-72971	-63569	-53676	-40	45.400000
150623	0	0	16	37	-1	25	-68502	-72864	-63513	-53628	-40	45.400000
150623	0	0	22	30	6	24	-68546	-72892	-63539	-53646	-40	45.400000
150623	0	0	0	20	-9	18	-68500	-72880	-63514	-53638	-40	45.400000
150623	0	0	23	30	3	26	-68546	-72901	-63532	-53661	-40	45.400000
150623	0	0	-1	11	-6	23	-68545	-72897	-63550	-53665	-40	45.400000
150623	0	0	21	35	17	41	-68572	-72912	-63565	-53674	-40	45.400000
150623	0	0	19	31	7	27	-68589	-72949	-63585	-53689	-40	45.400000
150623	0	0	4	10	-6	15	-68641	-73013	-63615	-53722	-40	45.400000
151623	0	0	8	23	1	27	-68275	-72860	-63277	-53673	-40	45.400000
151623	0	0	25	37	9	35	-68094	-72725	-63126	-53605	-40	45.400000
151623	0	0	17	10	14	23	-68019	-72642	-63083	-53565	-40	45.400000
151623	0	0	9	11	11	26	-68093	-72749	-63152	-53623	-40	45.400000
151623	0	0	2	16	14	35	-68175	-72831	-63224	-53681	-40	45.400000
151623	0	0	12	19	7	27	-68121	-72786	-63179	-53644	-40	45.400000
151623	0	0	14	19	-8	18	-68144	-72814	-63187	-53659	-40	45.400000
151623	0	0	18	25	-2	19	-68077	-72761	-63149	-53627	-40	45.400000
151623	0	0	8	24	-6	20	-68145	-72780	-63198	-53652	-40	45.400000
151623	0	0	0	7	-6	25	-68080	-72708	-63139	-53604	-40	45.400000
151623	0	0	21	35	4	26	-68148	-72806	-63193	-53646	-40	45.400000
151623	0	0	8	7	0	12	-68129	-72803	-63177	-53649	-40	45.400000
151623	0	0	40	54	22	38	-68233	-72901	-63269	-53716	-40	45.400000
151623	0	0	24	28	12	24	-68187	-72844	-63228	-53684	-40	45.400000
151623	0	0	7	17	4	27	-68222	-72880	-63256	-53698	-40	45.400000
151623	0	0	7	43	3	38	-68207	-72875	-63235	-53697	-40	45.400000
151623	0	0	24	34	16	33	-68161	-72838	-63218	-53672	-40	45.400000
151623	0	0	10	28	9	33	-68088	-72749	-63137	-53610	-40	45.400000
151623	0	0	21	17	17	21	-68104	-72776	-63152	-53624	-40	45.400000
151623	0	0	13	27	15	36	-68114	-72768	-63155	-53637	-40	45.400000
151623	0	0	16	13	7	21	-68114	-72787	-63166	-53641	-40	45.400000
151623	0	0	24	30	19	36	-68140	-72782	-63188	-53639	-40	45.400000
151623	0	0	-16	-3	-12	10	-68107	-72751	-63154	-53599	-40	45.400000
151623	0	0	12	33	10	40	-68168	-72827	-63198	-53635	-40	45.400000
151623	0	0	-7	11	7	30	-68142	-72807	-63176	-53638	-40	45.400000
152623	0	0	5	18	-17	21	-68188	-72812	-63209	-53658	-40	45.400000
152623	0	0	9	7	8	13	-68093	-72764	-63126	-53621	-40	45.400000
152623	0	0	7	19	14	31	-68118	-72774	-63143	-53624	-40	45.400000
152623	0	0	-4	2	1	27	-68073	-72703	-63114	-53594	-40	45.400000
152623	0	0	10	16	14	28	-68088	-72734	-63124	-53592	-40	45.400000
152623	0	0	12	26	3	24	-68094	-72744	-63113	-53589	-40	45.400000
152623	0	0	3	3	5	10	-68096	-72745	-63139	-53601	-40	45.400000
152623	0	0	5	13	-3	20	-68160	-72802	-63198	-53651	-40	45.400000
152623	0	0	6	16	9	32	-68072	-72723	-63128	-53596	-40	45.400000
152623	0	0	14	31	18	41	-68158	-72799	-63215	-53662	-40	45.500000
152623	0	0	12	13	9	20	-68149	-72789	-63200	-53647	-40	45.500000
152623	0	0	5	17	10	23	-68128	-72770	-63161	-53622	-40	45.500000
152623	0	0	5	10	7	25	-68075	-72729	-63124	-53586	-40	45.500000
152623	0	0	15	19	3	10	-68227	-72820	-63213	-53681	-40	45.500000
152623	0	0	18	28	9	26	-68158	-72812	-63192	-53654	-40	45.500000
152623	0	0	2	17	0	18	-68198	-72859	-63243	-53691	-40	45.500000
152623	0	0	22	17	6	19	-68136	-72787	-63182	-53643	-40	45.500000
152623	0	0	6	3	3	14	-68150	-72798	-63197	-53653	-40	45.500000
152623	0	0	6	21	-3	25	-68197	-72852	-63224	-53682	-40	45.500000
152623	0	0	6	10	-9	18	-68117	-72787	-63196	-53649	-40	45.500000
152623	0	0	-1	8	3	20	-68251	-72898	-63295	-53722	-40	45.500000
152623	0	0	11	17	13	22	-68284	-72968	-63339	-53774	-40	45.500000
152623	0	0	10	18	-1	22	-68214	-72881	-63260	-53702	-40	45.500000
152623	0	0	5	24	-9	23	-68219	-72901	-63276	-53720	-40	45.500000
152623	0	0	27	36	8	31	-68260	-72924	-63304	-53738	-40	45.500000
153623	0	0	14	19	17	34	-67985	-72892	-63030	-53770	-40	45.500000
153623	0	0	-16	7	-20	13	-67866	-72816	-62938	-53721	-40	45.500000
153623	0	0	22	26	-3	19	-67817	-72748	-62883	-53672	-40	45.500000
153623	0	0	27	29	15	28	-67838	-72766	-62908	-53690	-40	45.500000
153623	0	0	24	24	12	26	-67784	-72705	-62847	-53651	-40	45.500000
153623	0	0	9	8	2	20	-67844	-72786	-62918	-53707	-40	45.500000
153623	0	0	12	23	7	27	-67794	-72714	-62845	-53640	-40	45.500000
153623	0	0	13	36	10	36	-67815	-72719	-62891	-53670	-40	45.500000
153623	0	0	-21	1	-27	14	-67793	-72699	-62861	-53650	-40	45.500000
153623	0	0	18	23	10	25	-67779	-72714	-62855	-53671	-40	45.500000
153623	0	0	13	24	17	29	-67834	-72766	-62900	-53692	-40	45.500000
153623	0	0	16	31	11	30	-67866	-72802	-62937	-53718	-40	45.500000
153623	0	0	21	32	16	42	-67896	-72828	-62973	-53744	-40	45.500000
153623	0	0	0	5	1	19	-67802	-72694	-62873	-53652	-40	45.500000
153623	0	0	20	39	6	22	-67839	-72739	-62894	-53672	-40	45.500000
153623	0	0	3	25	-6	23	-67839	-72747	-62910	-53680	-40	45.500000
153623	0	0	22	28	8	26	-67806	-72723	-62874	-53660	-40	45.500000
153623	0	0	20	18	-4	12	-67860	-72764	-62895	-53705	-40	45.500000
153623	0	0	14	19	12	29	-67775	-72701	-62846	-53637	-40	45.500000
153623	0	0	23	33	8	32	-67792	-72742	-62865	-53666	-40	45.500000
153623	0	0	10	22	5	24	-67787	-72698	-62862	-53648	-40	45.500000
153623	0	0	31	32	6	27	-67741	-72681	-62811	-53620	-40	45.500000
153623	0	0	21	21	4	16	-67822	-72740	-62898	-53694	-40	45.500000
153623	0	0	27	24	16	31	-67783	-72701	-62837	-53637	-40	45.500000
153623	0	0	30	40	15	27	-67802	-72726	-62864	-53676	-40	45.500000
154624	0	0	8	15	0	23	-67841	-72756	-62904	-53694	-40	45.500000
154624	0	0	11	19	22	30	-67733	-72648	-62820	-53622	-40	45.500000
154624	0	0	37	52	22	40	-67735	-72658	-62824	-53623	-40	45.500000
154624	0	0	19	34	10	35	-67790	-72709	-62871	-53658	-40	45.500000
154624	0	0	5	14	-5	18	-67681	-72606	-62777	-53585	-40	45.500000
154624	0	0	23	14	20	25	-67694	-72635	-62773	-53607	-40	45.500000
154624	0	0	16	23	-4	20	-67686	-72644	-62775	-53592	-40	45.500000
154624	0	0	17	17	15	23	-67738	-72660	-62794	-53642	-40	45.500000
154624	0	0	15	18	3	34	-67683	-72637	-62758	-53592	-40	45.500000
154624	0	0	6	12	-8	13	-67775	-72714	-62842	-53644	-40	45.600000
154624	0	0	-1	-5	-14	7	-67780	-72730	-62849	-53668	-40	45.600000
154624	0	0	5	24	-1	21	-67846	-72767	-62900	-53692	-40	45.600000
154624	0	0	21	24	16	33	-67779	-72709	-62844	-53658	-40	45.600000
154624	0	0	16	23	12	22	-67750	-72693	-62824	-53627	-40	45.600000
154624	0	0	11	13	-8	8	-67774	-72732	-62843	-53638	-40	45.600000
154624	0	0	19	27	9	28	-67814	-72780	-62874	-53660	-40	45.600000
154624	0	0	-1	15	2	32	-67822	-72776	-62888	-53663	-40	45.600000
154624	0	0	0	14	-7	28	-67699	-72646	-62776	-53588	-40	45.600000
154624	0	0	20	33	13	35	-67729	-72656	-62796	-53582	-40	45.600000
154624	0	0	7	23	5	27	-67674	-72620	-62754	-53562	-40	45.600000
154624	0	0	9	11	-6	15	-67629	-72541	-62677	-53502	-40	45.600000
154624	0	0	13	8	-12	9	-67572	-72496	-62660	-53487	-40	45.600000
154624	0	0	16	15	11	21	-67732	-72644	-62804	-53613	-40	45.600000
154624	0	0	16	15	3	9	-67734	-72661	-62796	-53612	-40	45.600000
154624	0	0	3	11	-14	20	-67689	-72596	-62769	-53565	-40	45.600000
155623	0	0	8	28	-7	34	-67485	-72625	-62540	-53635	-40	45.600000
155623	0	0	-2	30	1	38	-67332	-72519	-62409	-53608	-40	45.600000
155623	0	0	16	26	9	37	-67379	-72580	-62460	-53644	-40	45.600000
155623	0	0	11	15	9	35	-67331	-72535	-62412	-53606	-40	45.600000
155623	0	0	14	25	7	31	-67353	-72548	-62404	-53635	-40	45.600000
155623	0	0	2	15	-10	12	-67430	-72622	-62483	-53673	-40	45.600000
155623	0	0	16	33	9	29	-67314	-72493	-62365	-53565	-40	45.600000
155623	0	0	5	19	9	31	-67328	-72511	-62400	-53600	-40	45.600000
155623	0	0	16	27	8	26	-67248	-72409	-62304	-53525	-40	45.600000
155623	0	0	-6	-3	-3	18	-67248	-72432	-62303	-53534	-40	45.600000
155623	0	0	7	18	2	26	-67305	-72497	-62356	-53581	-40	45.600000
155623	0	0	7	13	1	13	-67360	-72588	-62425	-53639	-40	45.600000
155623	0	0	32	31	21	26	-67383	-72581	-62414	-53648	-40	45.600000
155623	0	0	13	24	-3	19	-67385	-72591	-62440	-53660	-40	45.600000
155623	0	0	-6	7	-11	20	-67291	-72454	-62346	-53573	-40	45.600000
155623	0	0	20	26	5	30	-67283	-72463	-62353	-53569	-40	45.600000
155623	0	0	26	33	4	25	-67305	-72489	-62367	-53567	-40	45.600000
155623	0	0	36	38	18	29	-67293	-72474	-62362	-53575	-40	45.600000
155623	0	0	14	25	14	33	-67244	-72479	-62316	-53552	-40	45.600000
155623	0	0	17	15	5	18	-67237	-72433	-62305	-53518	-40	45.600000
155623	0	0	8	20	0	27	-67354	-72560	-62430	-53623	-40	45.600000
155623	0	0	-10	-5	-11	15	-67351	-72554	-62415	-53602	-40	45.600000
155623	0	0	-17	-7	-10	17	-67289	-72485	-62391	-53569	-40	45.600000
155623	0	0	21	20	19	24	-67226	-72431	-62307	-53507	-40	45.600000
155623	0	0	25	19	8	15	-67274	-72466	-62340	-53546	-40	45.600000
156623	0	0	6	19	10	35	-67276	-72472	-62343	-53551	-40	45.600000
156623	0	0	14	27	4	28	-67210	-72377	-62297	-53496	-40	45.600000
156623	0	0	14	24	4	20	-67262	-72458	-62366	-53554	-40	45.600000
156623	0	0	-25	-2	-28	13	-67268	-72480	-62346	-53562	-40	45.600000
156623	0	0	14	17	3	13	-67246	-72438	-62348	-53536	-40	45.600000
156623	0	0	6	22	3	20	-67130	-72314	-62243	-53444	-40	45.600000
156623	0	0	-2	1	-9	2	-67160	-72351	-62269	-53476	-40	45.600000
156623	0	0	22	41	8	33	-67171	-72359	-62276	-53492	-40	45.600000
156623	0	0	14	26	2	25	-67236	-72457	-62319	-53537	-40	45.600000
156623	0	0	21	27	2	20	-67238	-72426	-62308	-53509	-40	45.700000
156623	0	0	4	25	7	31	-67147	-72344	-62234	-53454	-40	45.700000
156623	0	0	2	25	3	31	-67066	-72235	-62161	-53407	-40	45.700000
156623	0	0	15	31	20	38	-67158	-72336	-62239	-53457	-40	45.700000
156623	0	0	17	26	7	27	-67195	-72391	-62288	-53501	-40	45.700000
156623	0	0	-1	4	0	23	-67149	-72337	-62251	-53459	-40	45.700000
156623	0	0	10	23	7	22	-67226	-72426	-62309	-53515	-40	45.700000
156623	0	0	9	-6	-10	1	-67199	-72402	-62298	-53490	-40	45.700000
156623	0	0	11	29	-9	19	-67156	-72374	-62229	-53450	-40	45.700000
156623	0	0	10	20	2	18	-67155	-72353	-62248	-53442	-40	45.700000
156623	0	0	-11	-5	-9	14	-67200	-72399	-62274	-53490	-40	45.700000
156623	0	0	33	49	13	34	-67217	-72406	-62291	-53497	-40	45.700000
156623	0	0	21	37	18	46	-67248	-72469	-62315	-53518	-40	45.700000
156623	0	0	-14	1	-15	20	-67243	-72449	-62327	-53539	-40	45.700000
156623	0	0	26	28	20	30	-67361	-72551	-62422	-53614	-40	45.700000
156623	0	0	1	16	-6	22	-67352	-72561	-62431	-53638	-40	45.700000
157623	0	0	6	18	-7	26	-67078	-72411	-62119	-53522	-40	45.700000
157623	0	0	15	27	-3	29	-67056	-72419	-62089	-53539	-40	45.700000
157623	0	0	32	38	19	32	-67025	-72412	-62074	-53540	-40	45.700000
157623	0	0	-1	17	-2	20	-67003	-72370	-62019	-53493	-40	45.700000
157623	0	0	0	30	-8	23	-66925	-72292	-61942	-53436	-40	45.700000
157623	0	0	-1	15	-13	18	-67027	-72409	-62050	-53507	-40	45.700000
157623	0	0	-4	23	-7	30	-67098	-72487	-62110	-53552	-40	45.700000
157623	0	0	11	24	12	36	-67032	-72412	-62061	-53520	-40	45.700000
157623	0	0	9	16	-4	15	-67059	-72426	-62067	-53526	-40	45.700000
157623	0	0	-4	-9	2	7	-67008	-72369	-62046	-53514	-40	45.700000
157623	0	0	8	30	-1	35	-67121	-72500	-62138	-53585	-40	45.700000
157623	0	0	13	27	14	33	-67095	-72433	-62093	-53548	-40	45.700000
157623	0	0	20	36	1	28	-67114	-72476	-62137	-53582	-40	45.700000
157623	0	0	11	21	-7	15	-66939	-72312	-61967	-53446	-40	45.700000
157623	0	0	-5	3	-1	25	-66966	-72321	-61982	-53467	-40	45.700000
157623	0	0	20	32	5	22	-67028	-72378	-62046	-53505	-40	45.700000
157623	0	0	-1	0	-7	10	-67064	-72409	-62059	-53536	-40	45.700000
157623	0	0	13	27	14	39	-67075	-72413	-62096	-53549	-40	45.700000
157623	0	0	32	42	17	37	-67110	-72507	-62130	-53594	-40	45.700000
157623	0	0	14	23	9	39	-67054	-72447	-62084	-53553	-40	45.700000
157623	0	0	0	19	-1	25	-67138	-72472	-62131	-53582	-40	45.700000
157623	0	0	8	29	-5	22	-67012	-72397	-62055	-53513	-40	45.700000
157623	0	0	15	26	6	32	-67086	-72512	-62097	-53559	-40	45.700000
157623	0	0	25	29	16	28	-67032	-72418	-62049	-53517	-40	45.700000
157623	0	0	12	19	0	18	-66992	-72365	-62015	-53493	-40	45.700000
158623	0	0	3	11	8	19	-67093	-72482	-62115	-53564	-40	45.700000
158623	0	0	1	7	-3	17	-66975	-72380	-62003	-53473	-40	45.700000
158623	0	0	3	14	5	24	-67049	-72415	-62072	-53516	-40	45.700000
158623	0	0	21	28	0	20	-67081	-72457	-62105	-53555	-40	45.700000
158623	0	0	11	13	-10	13	-67052	-72435	-62074	-53520	-40	45.700000
158623	0	0	18	20	6	23	-67037	-72444	-62061	-53521	-40	45.700000
158623	0	0	32	30	17	25	-67052	-72436	-62066	-53527	-40	45.700000
158623	0	0	12	28	4	31	-66932	-72299	-61982	-53463	-40	45.700000
158623	0	0	17	17	11	30	-67028	-72393	-62036	-53508	-40	45.700000
158623	0	0	9	32	-5	23	-67036	-72427	-62072	-53546	-40	45.800000
158623	0	0	18	28	12	35	-67033	-72417	-62059	-53526	-40	45.800000
158623	0	0	11	26	6	29	-67070	-72413	-62079	-53546	-40	45.800000
158623	0	0	-9	-2	-13	10	-67028	-72399	-62045	-53528	-40	45.800000
158623	0	0	7	36	-2	36	-67061	-72435	-62079	-53565	-40	45.800000
158623	0	0	0	22	-14	17	-67079	-72453	-62092	-53557	-40	45.800000
158623	0	0	1	10	1	14	-67203	-72603	-62202	-53665	-40	45.800000
158623	0	0	14	24	5	26	-67177	-72571	-62210	-53651	-40	45.800000
158623	0	0	12	16	2	23	-67085	-72443	-62105	-53553	-40	45.800000
158623	0	0	15	17	-4	21	-67103	-72496	-62150	-53609	-40	45.800000
158623	0	0	14	26	8	30	-67125	-72491	-62131	-53589	-40	45.800000
158623	0	0	15	30	10	29	-66996	-72349	-62029	-53499	-40	45.800000
158623	0	0	19	34	10	30	-67146	-72531	-62153	-53601	-40	45.800000
158623	0	0	3	15	2	35	-67073	-72456	-62087	-53553	-40	45.800000
158623	0	0	11	22	-20	16	-67151	-72528	-62146	-53608	-40	45.800000
158623	0	0	5	17	-5	22	-67122	-72473	-62137	-53585	-40	45.800000
159623	0	0	24	28	6	32	-67006	-72481	-61951	-53591	-40	45.800000
159623	0	0	-2	10	-2	23	-66939	-72421	-61876	-53569	-40	45.800000
159623	0	0	19	15	24	32	-66988	-72524	-61931	-53600	-40	45.800000
159623	0	0	38	40	19	29	-67011	-72526	-61962	-53636	-40	45.800000
159623	0	0	-9	-3	-14	13	-66976	-72493	-61963	-53633	-40	45.800000
159623	0	0	3	9	5	30	-66996	-72484	-61949	-53637	-40	45.800000
159623	0	0	19	27	13	33	-66999	-72502	-61957	-53644	-40	45.800000
159623	0	0	0	21	-20	14	-67007	-72507	-61960	-53636	-40	45.800000
159623	0	0	17	19	-4	20	-66980	-72499	-61937	-53649	-40	45.800000
159623	0	0	10	18	-2	24	-67038	-72556	-61980	-53675	-40	45.800000
159623	0	0	35	44	10	26	-66888	-72421	-61855	-53574	-40	45.800000
159623	0	0	3	8	-15	4	-67008	-72534	-61961	-53646	-40	45.800000
159623	0	0	13	14	2	27	-66931	-72460	-61894	-53576	-40	45.800000
159623	0	0	16	13	19	32	-66922	-72431	-61863	-53617	-40	45.800000
159623	0	0	10	5	12	23	-66909	-72406	-61855	-53574	-40	45.800000
159623	0	0	18	35	-4	23	-66964	-72489	-61911	-53591	-40	45.800000
159623	0	0	6	24	3	31	-66968	-72511	-61904	-53597	-40	45.800000
159623	0	0	10	18	10	28	-66988	-72524	-61942	-53635	-40	45.800000
159623	0	0	23	22	6	19	-66946	-72475	-61897	-53587	-40	45.800000
159623	0	0	20	24	5	23	-66948	-72477	-61902	-53591	-40	45.800000
159623	0	0	9	5	10	19	-67012	-72537	-61961	-53629	-40	45.800000
159623	0	0	7	11	4	25	-67010	-72543	-61970	-53625	-40	45.800000
159623	0	0	23	22	13	23	-66974	-72494	-61916	-53604	-40	45.800000
159623	0	0	24	15	18	22	-67030	-72574	-61975	-53650	-40	45.800000
159623	0	0	12	17	4	22	-67051	-72555	-62011	-53673	-40	45.800000
160623	0	0	1	24	-7	28	-66866	-72383	-61837	-53530	-40	45.800000
160623	0	0	11	23	3	26	-66965	-72462	-61931	-53591	-40	45.800000
160623	0	0	29	46	19	39	-66971	-72479	-61940	-53592	-40	45.800000
160623	0	0	12	10	4	17	-66955	-72450	-61910	-53575	-40	45.800000
160623	0	0	8	23	-7	14	-66959	-72463	-61912	-53585	-40	45.800000
160623	0	0	-2	8	2	20	-66937	-72462	-61922	-53591	-40	45.800000
160623	0	0	4	2	10	15	-66923	-72439	-61906	-53578	-40	45.800000
160623	0	0	1	9	-10	12	-66882	-72421	-61862	-53537	-40	45.800000
160623	0	0	13	33	1	33	-66962	-72499	-61900	-53581	-40	45.800000
160623	0	0	20	13	6	13	-66906	-72415	-61869	-53558	-40	45.900000
160623	0	0	8	14	10	16	-66962	-72447	-61925	-53590	-40	45.900000
160623	0	0	-1	4	-4	15	-66863	-72378	-61846	-53533	-40	45.900000
160623	0	0	9	10	-4	11	-66973	-72494	-61931	-53610	-40	45.900000
160623	0	0	30	28	11	24	-66959	-72494	-61927	-53593	-40	45.900000
160623	0	0	19	37	3	30	-66989	-72495	-61958	-53618	-40	45.900000
160623	0	0	8	18	9	25	-66959	-72488	-61927	-53607	-40	45.900000
160623	0	0	-4	-1	-5	14	-66934	-72432	-61890	-53572	-40	45.900000
160623	0	0	-4	14	-17	14	-66915	-72413	-61886	-53566	-40	45.900000
160623	0	0	5	1	-6	7	-66899	-72413	-61871	-53547	-40	45.900000
160623	0	0	18	26	10	30	-66996	-72536	-61933	-53622	-40	45.900000
160623	0	0	17	30	13	33	-66909	-72432	-61861	-53559	-40	45.900000
160623	0	0	16	15	6	17	-66905	-72405	-61864	-53545	-40	45.900000
160623	0	0	4	18	-4	24	-66805	-72316	-61789	-53507	-40	45.900000
160623	0	0	2	9	0	24	-66875	-72391	-61844	-53555	-40	45.900000
160623	0	0	29	49	30	53	-66887	-72387	-61861	-53556	-40	45.900000
161623	0	0	21	19	12	20	-66941	-72477	-61798	-53612	-40	45.900000
161623	0	0	20	28	11	28	-66802	-72374	-61682	-53539	-40	45.900000
161623	0	0	15	14	6	14	-66810	-72344	-61673	-53520	-40	45.900000
161623	0	0	20	16	17	33	-66844	-72404	-61719	-53563	-40	45.900000
161623	0	0	8	12	-10	13	-66897	-72443	-61751	-53590	-40	45.900000
161623	0	0	16	35	10	42	-66859	-72426	-61735	-53566	-40	45.900000
161623	0	0	19	47	18	46	-66789	-72331	-61658	-53512	-40	45.900000
161623	0	0	18	20	11	24	-66788	-72322	-61655	-53501	-40	45.900000
161623	0	0	26	34	16	33	-66839	-72389	-61701	-53554	-40	45.900000
161623	0	0	4	18	-1	19	-66750	-72276	-61637	-53497	-40	45.900000
161623	0	0	6	22	-2	21	-66799	-72333	-61673	-53510	-40	45.900000
161623	0	0	19	26	-3	18	-66764	-72307	-61642	-53486	-40	45.900000
161623	0	0	-5	3	-11	11	-66787	-72334	-61672	-53509	-40	45.900000
161623	0	0	16	26	6	31	-66827	-72377	-61687	-53536	-40	45.900000
161623	0	0	23	37	20	38	-66700	-72243	-61574	-53444	-40	45.900000
161623	0	0	0	8	0	23	-66733	-72282	-61597	-53465	-40	45.900000
161623	0	0	15	30	-1	22	-66789	-72348	-61659	-53521	-40	45.900000
161623	0	0	-4	2	-1	13	-66916	-72456	-61771	-53601	-40	45.900000
161623	0	0	2	19	-5	29	-66799	-72351	-61668	-53523	-40	45.900000
161623	0	0	7	20	-4	22	-66797	-72317	-61659	-53496	-40	45.900000
161623	0	0	11	16	-1	26	-66845	-72380	-61717	-53547	-40	45.900000
161623	0	0	28	22	26	35	-66826	-72383	-61708	-53539	-40	45.900000
161623	0	0	8	1	12	19	-66767	-72341	-61639	-53497	-40	45.900000
161623	0	0	7	13	-5	23	-66885	-72456	-61757	-53588	-40	45.900000
161623	0	0	10	12	-4	11	-66796	-72352	-61668	-53527	-40	45.900000
162623	0	0	18	32	-8	20	-66811	-72366	-61696	-53549	-40	45.900000
162623	0	0	9	23	-10	12	-66795	-72354	-61697	-53527	-40	45.900000
162623	0	0	1	13	-11	9	-66800	-72351	-61664	-53508	-40	45.900000
162623	0	0	22	35	18	22	-66793	-72349	-61689	-53540	-40	45.900000
162623	0	0	0	15	-11	17	-66863	-72417	-61736	-53574	-40	45.900000
162623	0	0	32	26	12	20	-66852	-72403	-61729	-53556	-40	45.900000
162623	0	0	1	7	5	22	-66848	-72440	-61742	-53575	-40	45.900000
162623	0	0	2	9	-13	19	-66884	-72457	-61763	-53590	-40	45.900000
162623	0	0	21	24	9	25	-66867	-72418	-61751	-53583	-40	45.900000
162623	0	0	15	19	7	18	-66890	-72442	-61748	-53585	-40	46.000000
162623	0	0	16	24	4	21	-66904	-72477	-61772	-53608	-40	46.000000
162623	0	0	15	32	3	30	-66926	-72495	-61774	-53619	-40	46.000000
162623	0	0	9	28	9	37	-66806	-72359	-61663	-53528	-40	46.000000
162623	0	0	5	9	-6	19	-66822	-72337	-61676	-53536	-40	46.000000
162623	0	0	20	26	1	27	-66796	-72330	-61662	-53509	-40	46.000000
162623	0	0	12	25	3	21	-66880	-72414	-61750	-53571	-40	46.000000
162623	0	0	6	17	-10	13	-66849	-72400	-61740	-53578	-40	46.000000
162623	0	0	20	21	-7	17	-66855	-72401	-61717	-53560	-40	46.000000
162623	0	0	23	36	9	30	-66848	-72396	-61720	-53564	-40	46.000000
162623	0	0	10	7	10	24	-66872	-72416	-61741	-53580	-40	46.000000
162623	0	0	12	19	-3	19	-66920	-72466	-61788	-53604	-40	46.000000
162623	0	0	18	23	11	27	-66857	-72396	-61731	-53562	-40	46.000000
162623	0	0	27	44	14	32	-66819	-72364	-61687	-53534	-40	46.000000
162623	0	0	-6	9	-13	11	-66917	-72474	-61799	-53615	-40	46.000000
162623	0	0	16	30	3	31	-66902	-72454	-61768	-53596	-40	46.000000
163624	0	0	4	18	-5	24	-66811	-72431	-61578	-53579	-40	46.000000
163624	0	0	6	10	3	13	-66741	-72421	-61493	-53577	-40	46.000000
163624	0	0	19	31	9	35	-66732	-72388	-61501	-53569	-40	46.000000
163624	0	0	8	18	5	31	-66684	-72320	-61443	-53533	-40	46.000000
163624	0	0	22	21	9	15	-66711	-72357	-61482	-53564	-40	46.000000
163624	0	0	15	19	7	23	-66745	-72411	-61505	-53589	-40	46.000000
163624	0	0	2	10	-12	21	-66741	-72398	-61514	-53595	-40	46.000000
163624	0	0	11	19	5	20	-66664	-72300	-61438	-53530	-40	46.000000
163624	0	0	12	32	4	31	-66644	-72278	-61433	-53526	-40	46.000000
163624	0	0	17	35	12	31	-66621	-72266	-61399	-53504	-40	46.000000
163624	0	0	-5	11	-5	23	-66756	-72417	-61527	-53598	-40	46.000000
163624	0	0	13	28	2	30	-66706	-72365	-61472	-53551	-40	46.000000
163624	0	0	-3	15	-5	27	-66664	-72334	-61439	-53523	-40	46.000000
163624	0	0	5	28	-5	22	-66749	-72404	-61513	-53596	-40	46.000000
163624	0	0	-1	-1	3	13	-66748	-72400	-61524	-53601	-40	46.000000
163624	0	0	14	19	-1	16	-66841	-72502	-61604	-53674	-40	46.000000
163624	0	0	32	38	4	30	-66799	-72467	-61553	-53633	-40	46.000000
163624	0	0	11	17	6	28	-66824	-72462	-61605	-53662	-40	46.000000
163624	0	0	8	5	2	10	-66833	-72466	-61595	-53671	-40	46.000000
163624	0	0	2	21	-3	24	-66724	-72366	-61485	-53581	-40	46.000000
163624	0	0	10	17	-2	14	-66811	-72439	-61561	-53642	-40	46.000000
163624	0	0	24	42	5	32	-66759	-72391	-61532	-53618	-40	46.000000
163624	0	0	11	13	9	23	-66766	-72406	-61533	-53621	-40	46.000000
163624	0	0	9	17	-16	10	-66769	-72415	-61543	-53621	-40	46.000000
163624	0	0	9	22	4	26	-66688	-72275	-61459	-53555	-40	46.000000
164623	0	0	0	11	-10	14	-66681	-72303	-61466	-53560	-40	46.000000
164623	0	0	18	37	6	30	-66817	-72445	-61593	-53653	-40	46.000000
164623	0	0	1	13	-8	19	-66754	-72389	-61540	-53625	-40	46.000000
164623	0	0	8	21	-5	23	-66811	-72451	-61589	-53650	-40	46.000000
164623	0	0	8	7	0	17	-66799	-72479	-61589	-53664	-40	46.000000
164623	0	0	39	36	19	26	-66820	-72473	-61592	-53660	-40	46.000000
